palabra,media_agrado,media_activacion,media_imaginabilidad,sd_agrado,sd_activacion,sd_imaginabilidad,tipo
realizabais,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaban,2.6,3,2.8,0.5477,0,0.4472,verbo
realicé,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaste,2.6,3,2.8,0.5477,0,0.4472,verbo
realizó,2.6,3,2.8,0.5477,0,0.4472,verbo
realizasteis,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaron,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaré,2.6,3,2.8,0.5477,0,0.4472,verbo
realizarás,2.6,3,2.8,0.5477,0,0.4472,verbo
realizará,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaremos,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaréis,2.6,3,2.8,0.5477,0,0.4472,verbo
realizarán,2.6,3,2.8,0.5477,0,0.4472,verbo
 ,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaría,2.6,3,2.8,0.5477,0,0.4472,verbo
realizarías,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaríamos,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaríais,2.6,3,2.8,0.5477,0,0.4472,verbo
realizarían,2.6,3,2.8,0.5477,0,0.4472,verbo
realice,2.6,3,2.8,0.5477,0,0.4472,verbo
realices,2.6,3,2.8,0.5477,0,0.4472,verbo
realicemos,2.6,3,2.8,0.5477,0,0.4472,verbo
realicéis,2.6,3,2.8,0.5477,0,0.4472,verbo
realicen,2.6,3,2.8,0.5477,0,0.4472,verbo
realizara,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaras,2.6,3,2.8,0.5477,0,0.4472,verbo
realizáramos,2.6,3,2.8,0.5477,0,0.4472,verbo
realizarais,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaran,2.6,3,2.8,0.5477,0,0.4472,verbo
realizase,2.6,3,2.8,0.5477,0,0.4472,verbo
realizases,2.6,3,2.8,0.5477,0,0.4472,verbo
realizásemos,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaseis,2.6,3,2.8,0.5477,0,0.4472,verbo
realizasen,2.6,3,2.8,0.5477,0,0.4472,verbo
realizare,2.6,3,2.8,0.5477,0,0.4472,verbo
realizares,2.6,3,2.8,0.5477,0,0.4472,verbo
realizáremos,2.6,3,2.8,0.5477,0,0.4472,verbo
realizareis,2.6,3,2.8,0.5477,0,0.4472,verbo
realizaren,2.6,3,2.8,0.5477,0,0.4472,verbo
realizad,2.6,3,2.8,0.5477,0,0.4472,verbo
realizar,2.6,3,2.8,0.5477,0,0.4472,verbo
realizando,2.6,3,2.8,0.5477,0,0.4472,verbo
he,2,1.8,1.8,0,0.8367,0.4472,verbo
has,2,1.8,1.8,0,0.8367,0.4472,verbo
hay,2,1.8,1.8,0,0.8367,0.4472,verbo
hemos,2,1.8,1.8,0,0.8367,0.4472,verbo
habéis,2,1.8,1.8,0,0.8367,0.4472,verbo
han,2,1.8,1.8,0,0.8367,0.4472,verbo
habido,2,1.8,1.8,0,0.8367,0.4472,verbo
había,2,1.8,1.8,0,0.8367,0.4472,verbo
habías,2,1.8,1.8,0,0.8367,0.4472,verbo
habíamos,2,1.8,1.8,0,0.8367,0.4472,verbo
habíais,2,1.8,1.8,0,0.8367,0.4472,verbo
habían,2,1.8,1.8,0,0.8367,0.4472,verbo
hube,2,1.8,1.8,0,0.8367,0.4472,verbo
hubiste,2,1.8,1.8,0,0.8367,0.4472,verbo
hubo,2,1.8,1.8,0,0.8367,0.4472,verbo
hubimos,2,1.8,1.8,0,0.8367,0.4472,verbo
hubisteis,2,1.8,1.8,0,0.8367,0.4472,verbo
hubieron,2,1.8,1.8,0,0.8367,0.4472,verbo
habré,2,1.8,1.8,0,0.8367,0.4472,verbo
habrás,2,1.8,1.8,0,0.8367,0.4472,verbo
habrá,2,1.8,1.8,0,0.8367,0.4472,verbo
habremos,2,1.8,1.8,0,0.8367,0.4472,verbo
habréis,2,1.8,1.8,0,0.8367,0.4472,verbo
habrán,2,1.8,1.8,0,0.8367,0.4472,verbo
habría,2,1.8,1.8,0,0.8367,0.4472,verbo
habrías,2,1.8,1.8,0,0.8367,0.4472,verbo
habríamos,2,1.8,1.8,0,0.8367,0.4472,verbo
habríais,2,1.8,1.8,0,0.8367,0.4472,verbo
habrían,2,1.8,1.8,0,0.8367,0.4472,verbo
haya,2,1.8,1.8,0,0.8367,0.4472,verbo
hayas,2,1.8,1.8,0,0.8367,0.4472,verbo
hayamos,2,1.8,1.8,0,0.8367,0.4472,verbo
hayáis,2,1.8,1.8,0,0.8367,0.4472,verbo
hayan,2,1.8,1.8,0,0.8367,0.4472,verbo
hubiera,2,1.8,1.8,0,0.8367,0.4472,verbo
hubieras,2,1.8,1.8,0,0.8367,0.4472,verbo
hubiéramos,2,1.8,1.8,0,0.8367,0.4472,verbo
hubierais,2,1.8,1.8,0,0.8367,0.4472,verbo
hubieran,2,1.8,1.8,0,0.8367,0.4472,verbo
hubiese,2,1.8,1.8,0,0.8367,0.4472,verbo
hubieses,2,1.8,1.8,0,0.8367,0.4472,verbo
hubiésemos,2,1.8,1.8,0,0.8367,0.4472,verbo
hubieseis,2,1.8,1.8,0,0.8367,0.4472,verbo
hubiesen,2,1.8,1.8,0,0.8367,0.4472,verbo
hubiere,2,1.8,1.8,0,0.8367,0.4472,verbo
hubieres,2,1.8,1.8,0,0.8367,0.4472,verbo
hubiéremos,2,1.8,1.8,0,0.8367,0.4472,verbo
hubiereis,2,1.8,1.8,0,0.8367,0.4472,verbo
hubieren,2,1.8,1.8,0,0.8367,0.4472,verbo
habed,2,1.8,1.8,0,0.8367,0.4472,verbo
haber,2,1.8,1.8,0,0.8367,0.4472,verbo
habiendo,2,1.8,1.8,0,0.8367,0.4472,verbo
aparezco,2,2.6,2.6,0,0.8944,0.5477,verbo
apareces,2,2.6,2.6,0,0.8944,0.5477,verbo
aparece,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecemos,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecéis,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecen,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecido,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecía,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecías,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecíamos,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecíais,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecían,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecí,2,2.6,2.6,0,0.8944,0.5477,verbo
apareciste,2,2.6,2.6,0,0.8944,0.5477,verbo
apareció,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecimos,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecisteis,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecieron,2,2.6,2.6,0,0.8944,0.5477,verbo
apareceré,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecerás,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecerá,2,2.6,2.6,0,0.8944,0.5477,verbo
apareceremos,2,2.6,2.6,0,0.8944,0.5477,verbo
apareceréis,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecerán,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecería,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecerías,2,2.6,2.6,0,0.8944,0.5477,verbo
apareceríamos,2,2.6,2.6,0,0.8944,0.5477,verbo
apareceríais,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecerían,2,2.6,2.6,0,0.8944,0.5477,verbo
aparezca,2,2.6,2.6,0,0.8944,0.5477,verbo
aparezcas,2,2.6,2.6,0,0.8944,0.5477,verbo
aparezcamos,2,2.6,2.6,0,0.8944,0.5477,verbo
aparezcáis,2,2.6,2.6,0,0.8944,0.5477,verbo
aparezcan,2,2.6,2.6,0,0.8944,0.5477,verbo
apareciera,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecieras,2,2.6,2.6,0,0.8944,0.5477,verbo
apareciéramos,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecierais,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecieran,2,2.6,2.6,0,0.8944,0.5477,verbo
apareciese,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecieses,2,2.6,2.6,0,0.8944,0.5477,verbo
apareciésemos,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecieseis,2,2.6,2.6,0,0.8944,0.5477,verbo
apareciesen,2,2.6,2.6,0,0.8944,0.5477,verbo
apareciere,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecieres,2,2.6,2.6,0,0.8944,0.5477,verbo
apareciéremos,2,2.6,2.6,0,0.8944,0.5477,verbo
apareciereis,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecieren,2,2.6,2.6,0,0.8944,0.5477,verbo
apareced,2,2.6,2.6,0,0.8944,0.5477,verbo
aparecer,2,2.6,2.6,0,0.8944,0.5477,verbo
apareciendo,2,2.6,2.6,0,0.8944,0.5477,verbo
sigo,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
sigues,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
sigue,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguimos,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguís,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguen,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguido,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguía,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguías,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguíamos,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguíais,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguían,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguí,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguiste,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguió,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguisteis,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguieron,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguiré,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguirás,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguirá,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguiremos,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguiréis,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguirán,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguiría,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguirías,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguiríamos,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguiríais,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguirían,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siga,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
sigas,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
sigamos,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
sigáis,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
sigan,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguiera,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguieras,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguiéramos,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguierais,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguieran,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguiese,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguieses,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguiésemos,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguieseis,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguiesen,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguiere,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguieres,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguiéremos,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguiereis,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguieren,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguid,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
seguir,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
siguiendo,2.4,2.6,2.8,0.5477,0.8944,0.4472,verbo
dejo,1.6,3,3,0.5477,0,0,verbo
dejas,1.6,3,3,0.5477,0,0,verbo
deja,1.6,3,3,0.5477,0,0,verbo
dejamos,1.6,3,3,0.5477,0,0,verbo
dejáis,1.6,3,3,0.5477,0,0,verbo
dejan,1.6,3,3,0.5477,0,0,verbo
dejado,1.6,3,3,0.5477,0,0,verbo
dejaba,1.6,3,3,0.5477,0,0,verbo
dejabas,1.6,3,3,0.5477,0,0,verbo
dejábamos,1.6,3,3,0.5477,0,0,verbo
dejabais,1.6,3,3,0.5477,0,0,verbo
dejaban,1.6,3,3,0.5477,0,0,verbo
dejé,1.6,3,3,0.5477,0,0,verbo
dejaste,1.6,3,3,0.5477,0,0,verbo
dejó,1.6,3,3,0.5477,0,0,verbo
dejasteis,1.6,3,3,0.5477,0,0,verbo
dejaron,1.6,3,3,0.5477,0,0,verbo
dejaré,1.6,3,3,0.5477,0,0,verbo
dejarás,1.6,3,3,0.5477,0,0,verbo
dejará,1.6,3,3,0.5477,0,0,verbo
dejaremos,1.6,3,3,0.5477,0,0,verbo
dejaréis,1.6,3,3,0.5477,0,0,verbo
dejarán,1.6,3,3,0.5477,0,0,verbo
dejaría,1.6,3,3,0.5477,0,0,verbo
dejarías,1.6,3,3,0.5477,0,0,verbo
dejaríamos,1.6,3,3,0.5477,0,0,verbo
dejaríais,1.6,3,3,0.5477,0,0,verbo
dejarían,1.6,3,3,0.5477,0,0,verbo
deje,1.6,3,3,0.5477,0,0,verbo
dejes,1.6,3,3,0.5477,0,0,verbo
dejemos,1.6,3,3,0.5477,0,0,verbo
dejéis,1.6,3,3,0.5477,0,0,verbo
dejen,1.6,3,3,0.5477,0,0,verbo
dejara,1.6,3,3,0.5477,0,0,verbo
dejaras,1.6,3,3,0.5477,0,0,verbo
dejáramos,1.6,3,3,0.5477,0,0,verbo
dejarais,1.6,3,3,0.5477,0,0,verbo
dejaran,1.6,3,3,0.5477,0,0,verbo
dejase,1.6,3,3,0.5477,0,0,verbo
dejases,1.6,3,3,0.5477,0,0,verbo
dejásemos,1.6,3,3,0.5477,0,0,verbo
dejaseis,1.6,3,3,0.5477,0,0,verbo
dejasen,1.6,3,3,0.5477,0,0,verbo
dejare,1.6,3,3,0.5477,0,0,verbo
dejares,1.6,3,3,0.5477,0,0,verbo
dejáremos,1.6,3,3,0.5477,0,0,verbo
dejareis,1.6,3,3,0.5477,0,0,verbo
dejaren,1.6,3,3,0.5477,0,0,verbo
dejad,1.6,3,3,0.5477,0,0,verbo
dejar,1.6,3,3,0.5477,0,0,verbo
dejando,1.6,3,3,0.5477,0,0,verbo
logro,3,3,2.6,0,0,0.5477,verbo
logras,3,3,2.6,0,0,0.5477,verbo
logra,3,3,2.6,0,0,0.5477,verbo
logramos,3,3,2.6,0,0,0.5477,verbo
lográis,3,3,2.6,0,0,0.5477,verbo
logran,3,3,2.6,0,0,0.5477,verbo
logrado,3,3,2.6,0,0,0.5477,verbo
lograba,3,3,2.6,0,0,0.5477,verbo
lograbas,3,3,2.6,0,0,0.5477,verbo
lográbamos,3,3,2.6,0,0,0.5477,verbo
lograbais,3,3,2.6,0,0,0.5477,verbo
lograban,3,3,2.6,0,0,0.5477,verbo
logré,3,3,2.6,0,0,0.5477,verbo
lograste,3,3,2.6,0,0,0.5477,verbo
logró,3,3,2.6,0,0,0.5477,verbo
lograsteis,3,3,2.6,0,0,0.5477,verbo
lograron,3,3,2.6,0,0,0.5477,verbo
lograré,3,3,2.6,0,0,0.5477,verbo
lograrás,3,3,2.6,0,0,0.5477,verbo
logrará,3,3,2.6,0,0,0.5477,verbo
lograremos,3,3,2.6,0,0,0.5477,verbo
lograréis,3,3,2.6,0,0,0.5477,verbo
lograrán,3,3,2.6,0,0,0.5477,verbo
lograría,3,3,2.6,0,0,0.5477,verbo
lograrías,3,3,2.6,0,0,0.5477,verbo
lograríamos,3,3,2.6,0,0,0.5477,verbo
lograríais,3,3,2.6,0,0,0.5477,verbo
lograrían,3,3,2.6,0,0,0.5477,verbo
logre,3,3,2.6,0,0,0.5477,verbo
logres,3,3,2.6,0,0,0.5477,verbo
logremos,3,3,2.6,0,0,0.5477,verbo
logréis,3,3,2.6,0,0,0.5477,verbo
logren,3,3,2.6,0,0,0.5477,verbo
lograra,3,3,2.6,0,0,0.5477,verbo
lograras,3,3,2.6,0,0,0.5477,verbo
lográramos,3,3,2.6,0,0,0.5477,verbo
lograrais,3,3,2.6,0,0,0.5477,verbo
lograran,3,3,2.6,0,0,0.5477,verbo
lograse,3,3,2.6,0,0,0.5477,verbo
lograses,3,3,2.6,0,0,0.5477,verbo
lográsemos,3,3,2.6,0,0,0.5477,verbo
lograseis,3,3,2.6,0,0,0.5477,verbo
lograsen,3,3,2.6,0,0,0.5477,verbo
lograre,3,3,2.6,0,0,0.5477,verbo
lograres,3,3,2.6,0,0,0.5477,verbo
lográremos,3,3,2.6,0,0,0.5477,verbo
lograreis,3,3,2.6,0,0,0.5477,verbo
lograren,3,3,2.6,0,0,0.5477,verbo
lograd,3,3,2.6,0,0,0.5477,verbo
lograr,3,3,2.6,0,0,0.5477,verbo
logrando,3,3,2.6,0,0,0.5477,verbo
entiendo,3,2.8,2.6,0,0.4472,0.5477,verbo
entiendes,3,2.8,2.6,0,0.4472,0.5477,verbo
entiende,3,2.8,2.6,0,0.4472,0.5477,verbo
entendemos,3,2.8,2.6,0,0.4472,0.5477,verbo
entendéis,3,2.8,2.6,0,0.4472,0.5477,verbo
entienden,3,2.8,2.6,0,0.4472,0.5477,verbo
entendido,3,2.8,2.6,0,0.4472,0.5477,verbo
entendía,3,2.8,2.6,0,0.4472,0.5477,verbo
entendías,3,2.8,2.6,0,0.4472,0.5477,verbo
entendíamos,3,2.8,2.6,0,0.4472,0.5477,verbo
entendíais,3,2.8,2.6,0,0.4472,0.5477,verbo
entendían,3,2.8,2.6,0,0.4472,0.5477,verbo
entendí,3,2.8,2.6,0,0.4472,0.5477,verbo
entendiste,3,2.8,2.6,0,0.4472,0.5477,verbo
entendió,3,2.8,2.6,0,0.4472,0.5477,verbo
entendimos,3,2.8,2.6,0,0.4472,0.5477,verbo
entendisteis,3,2.8,2.6,0,0.4472,0.5477,verbo
entendieron,3,2.8,2.6,0,0.4472,0.5477,verbo
entenderé,3,2.8,2.6,0,0.4472,0.5477,verbo
entenderás,3,2.8,2.6,0,0.4472,0.5477,verbo
entenderá,3,2.8,2.6,0,0.4472,0.5477,verbo
entenderemos,3,2.8,2.6,0,0.4472,0.5477,verbo
entenderéis,3,2.8,2.6,0,0.4472,0.5477,verbo
entenderán,3,2.8,2.6,0,0.4472,0.5477,verbo
entendería,3,2.8,2.6,0,0.4472,0.5477,verbo
entenderías,3,2.8,2.6,0,0.4472,0.5477,verbo
entenderíamos,3,2.8,2.6,0,0.4472,0.5477,verbo
entenderíais,3,2.8,2.6,0,0.4472,0.5477,verbo
entenderían,3,2.8,2.6,0,0.4472,0.5477,verbo
entienda,3,2.8,2.6,0,0.4472,0.5477,verbo
entiendas,3,2.8,2.6,0,0.4472,0.5477,verbo
entendamos,3,2.8,2.6,0,0.4472,0.5477,verbo
entendáis,3,2.8,2.6,0,0.4472,0.5477,verbo
entiendan,3,2.8,2.6,0,0.4472,0.5477,verbo
entendiera,3,2.8,2.6,0,0.4472,0.5477,verbo
entendieras,3,2.8,2.6,0,0.4472,0.5477,verbo
entendiéramos,3,2.8,2.6,0,0.4472,0.5477,verbo
entendierais,3,2.8,2.6,0,0.4472,0.5477,verbo
entendieran,3,2.8,2.6,0,0.4472,0.5477,verbo
entendiese,3,2.8,2.6,0,0.4472,0.5477,verbo
entendieses,3,2.8,2.6,0,0.4472,0.5477,verbo
entendiésemos,3,2.8,2.6,0,0.4472,0.5477,verbo
entendieseis,3,2.8,2.6,0,0.4472,0.5477,verbo
entendiesen,3,2.8,2.6,0,0.4472,0.5477,verbo
entendiere,3,2.8,2.6,0,0.4472,0.5477,verbo
entendieres,3,2.8,2.6,0,0.4472,0.5477,verbo
entendiéremos,3,2.8,2.6,0,0.4472,0.5477,verbo
entendiereis,3,2.8,2.6,0,0.4472,0.5477,verbo
entendieren,3,2.8,2.6,0,0.4472,0.5477,verbo
entended,3,2.8,2.6,0,0.4472,0.5477,verbo
entiendamos,3,2.8,2.6,0,0.4472,0.5477,verbo
entiendáis,3,2.8,2.6,0,0.4472,0.5477,verbo
entender,3,2.8,2.6,0,0.4472,0.5477,verbo
entendiendo,3,2.8,2.6,0,0.4472,0.5477,verbo
acerco,2.2,3,2.6,0.4472,0,0.5477,verbo
acercas,2.2,3,2.6,0.4472,0,0.5477,verbo
acerca,2.2,3,2.6,0.4472,0,0.5477,verbo
acercamos,2.2,3,2.6,0.4472,0,0.5477,verbo
acercáis,2.2,3,2.6,0.4472,0,0.5477,verbo
acercan,2.2,3,2.6,0.4472,0,0.5477,verbo
acercado,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaba,2.2,3,2.6,0.4472,0,0.5477,verbo
acercabas,2.2,3,2.6,0.4472,0,0.5477,verbo
acercábamos,2.2,3,2.6,0.4472,0,0.5477,verbo
acercabais,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaban,2.2,3,2.6,0.4472,0,0.5477,verbo
acerqué,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaste,2.2,3,2.6,0.4472,0,0.5477,verbo
acercó,2.2,3,2.6,0.4472,0,0.5477,verbo
acercasteis,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaron,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaré,2.2,3,2.6,0.4472,0,0.5477,verbo
acercarás,2.2,3,2.6,0.4472,0,0.5477,verbo
acercará,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaremos,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaréis,2.2,3,2.6,0.4472,0,0.5477,verbo
acercarán,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaría,2.2,3,2.6,0.4472,0,0.5477,verbo
acercarías,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaríamos,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaríais,2.2,3,2.6,0.4472,0,0.5477,verbo
acercarían,2.2,3,2.6,0.4472,0,0.5477,verbo
acerque,2.2,3,2.6,0.4472,0,0.5477,verbo
acerques,2.2,3,2.6,0.4472,0,0.5477,verbo
acerquemos,2.2,3,2.6,0.4472,0,0.5477,verbo
acerquéis,2.2,3,2.6,0.4472,0,0.5477,verbo
acerquen,2.2,3,2.6,0.4472,0,0.5477,verbo
acercara,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaras,2.2,3,2.6,0.4472,0,0.5477,verbo
acercáramos,2.2,3,2.6,0.4472,0,0.5477,verbo
acercarais,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaran,2.2,3,2.6,0.4472,0,0.5477,verbo
acercase,2.2,3,2.6,0.4472,0,0.5477,verbo
acercases,2.2,3,2.6,0.4472,0,0.5477,verbo
acercásemos,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaseis,2.2,3,2.6,0.4472,0,0.5477,verbo
acercasen,2.2,3,2.6,0.4472,0,0.5477,verbo
acercare,2.2,3,2.6,0.4472,0,0.5477,verbo
acercares,2.2,3,2.6,0.4472,0,0.5477,verbo
acercáremos,2.2,3,2.6,0.4472,0,0.5477,verbo
acercareis,2.2,3,2.6,0.4472,0,0.5477,verbo
acercaren,2.2,3,2.6,0.4472,0,0.5477,verbo
acercad,2.2,3,2.6,0.4472,0,0.5477,verbo
acercar,2.2,3,2.6,0.4472,0,0.5477,verbo
acercando,2.2,3,2.6,0.4472,0,0.5477,verbo
trabajo,2.6,3,3,0.5477,0,0,verbo
trabajas,2.6,3,3,0.5477,0,0,verbo
trabaja,2.6,3,3,0.5477,0,0,verbo
trabajamos,2.6,3,3,0.5477,0,0,verbo
trabajáis,2.6,3,3,0.5477,0,0,verbo
trabajan,2.6,3,3,0.5477,0,0,verbo
trabajado,2.6,3,3,0.5477,0,0,verbo
trabajaba,2.6,3,3,0.5477,0,0,verbo
trabajabas,2.6,3,3,0.5477,0,0,verbo
trabajábamos,2.6,3,3,0.5477,0,0,verbo
trabajabais,2.6,3,3,0.5477,0,0,verbo
trabajaban,2.6,3,3,0.5477,0,0,verbo
trabajé,2.6,3,3,0.5477,0,0,verbo
trabajaste,2.6,3,3,0.5477,0,0,verbo
trabajó,2.6,3,3,0.5477,0,0,verbo
trabajasteis,2.6,3,3,0.5477,0,0,verbo
trabajaron,2.6,3,3,0.5477,0,0,verbo
trabajaré,2.6,3,3,0.5477,0,0,verbo
trabajarás,2.6,3,3,0.5477,0,0,verbo
trabajará,2.6,3,3,0.5477,0,0,verbo
trabajaremos,2.6,3,3,0.5477,0,0,verbo
trabajaréis,2.6,3,3,0.5477,0,0,verbo
trabajarán,2.6,3,3,0.5477,0,0,verbo
trabajaría,2.6,3,3,0.5477,0,0,verbo
trabajarías,2.6,3,3,0.5477,0,0,verbo
trabajaríamos,2.6,3,3,0.5477,0,0,verbo
trabajaríais,2.6,3,3,0.5477,0,0,verbo
trabajarían,2.6,3,3,0.5477,0,0,verbo
trabaje,2.6,3,3,0.5477,0,0,verbo
trabajes,2.6,3,3,0.5477,0,0,verbo
trabajemos,2.6,3,3,0.5477,0,0,verbo
trabajéis,2.6,3,3,0.5477,0,0,verbo
trabajen,2.6,3,3,0.5477,0,0,verbo
trabajara,2.6,3,3,0.5477,0,0,verbo
trabajaras,2.6,3,3,0.5477,0,0,verbo
trabajáramos,2.6,3,3,0.5477,0,0,verbo
trabajarais,2.6,3,3,0.5477,0,0,verbo
trabajaran,2.6,3,3,0.5477,0,0,verbo
trabajase,2.6,3,3,0.5477,0,0,verbo
trabajases,2.6,3,3,0.5477,0,0,verbo
trabajásemos,2.6,3,3,0.5477,0,0,verbo
trabajaseis,2.6,3,3,0.5477,0,0,verbo
trabajasen,2.6,3,3,0.5477,0,0,verbo
trabajare,2.6,3,3,0.5477,0,0,verbo
trabajares,2.6,3,3,0.5477,0,0,verbo
trabajáremos,2.6,3,3,0.5477,0,0,verbo
trabajareis,2.6,3,3,0.5477,0,0,verbo
trabajaren,2.6,3,3,0.5477,0,0,verbo
trabajad,2.6,3,3,0.5477,0,0,verbo
trabajar,2.6,3,3,0.5477,0,0,verbo
trabajando,2.6,3,3,0.5477,0,0,verbo
permito,2.8,3,2.4,0.4472,0,0.8944,verbo
permites,2.8,3,2.4,0.4472,0,0.8944,verbo
permite,2.8,3,2.4,0.4472,0,0.8944,verbo
permitimos,2.8,3,2.4,0.4472,0,0.8944,verbo
permitís,2.8,3,2.4,0.4472,0,0.8944,verbo
permiten,2.8,3,2.4,0.4472,0,0.8944,verbo
permitido,2.8,3,2.4,0.4472,0,0.8944,verbo
permitía,2.8,3,2.4,0.4472,0,0.8944,verbo
permitías,2.8,3,2.4,0.4472,0,0.8944,verbo
permitíamos,2.8,3,2.4,0.4472,0,0.8944,verbo
permitíais,2.8,3,2.4,0.4472,0,0.8944,verbo
